gaze_az_deg,gaze_el_deg,median_abs_delta_po_deg,p90_abs_delta_po_deg,fraction_abs_delta_po_gt_threshold,median_signed_delta_po_deg,median_circular_variance_change,median_tuning_strength_change,median_abs_tuning_strength_change
0.0,4.0,6.1472085910104255,45.53062194122359,0.3933333333333333,-0.41903219942606995,0.006836093078547656,-0.006836093078547656,0.05010578301016172
0.5,4.0,6.859306751471422,44.22144871864907,0.38666666666666666,-0.5077663579375411,0.00737160475347709,-0.00737160475347709,0.04970342512230186
1.0,4.0,6.8268286253787664,41.93006317627532,0.39666666666666667,-0.3902307752890053,0.008116197221913313,-0.008116197221913313,0.05348119845172489
1.5,4.0,7.260624814135554,42.27815064605578,0.42333333333333334,-0.2483037974717206,0.008300247999755206,-0.008300247999755206,0.051538004274847116
2.0,4.0,7.727086686718991,43.692461900863066,0.43,0.0940350622750401,0.003909977719806834,-0.003909977719806834,0.05875633062411406
2.5,4.0,8.507888620912496,44.85998405765497,0.44,-0.12885169736120616,0.006678475367960346,-0.006678475367960346,0.0650147303416424
3.0,4.0,9.96956159563564,41.09441341230532,0.49333333333333335,-0.2414982587185932,0.005716172056291158,-0.005716172056291158,0.06757553653205206
3.5,4.0,8.809779066886705,40.49588196733963,0.4866666666666667,-0.25306867408755807,0.0024938919821267946,-0.0024938919821267946,0.06837295099311619
4.0,4.0,9.553195436684064,40.320705328012615,0.4866666666666667,-0.3024933031235264,0.004202362454225228,-0.004202362454225228,0.0663940950389787
4.5,4.0,10.22440805446189,41.22994767951741,0.5,-0.018470032416971094,0.0025488101530111718,-0.0025488101530111718,0.06838821577489712
5.0,4.0,9.850776196574742,40.36685237194658,0.49666666666666665,-0.22100837522758354,0.0006707748206540853,-0.0006707748206540853,0.06797848011980934
0.0,4.5,6.80334022100908,44.15377587317644,0.41333333333333333,-0.6277791149114336,0.008581881200059038,-0.008581881200059038,0.054955370756571253
0.5,4.5,7.549406997583652,44.69283476328019,0.42333333333333334,-0.8275337485542948,0.01064704360156049,-0.01064704360156049,0.04642412738573087
1.0,4.5,7.835107938187491,43.93177645998364,0.4266666666666667,-0.649271291752342,0.008287444105774144,-0.008287444105774144,0.05003689336426603
1.5,4.5,7.816161166330588,43.34556657123118,0.4533333333333333,-0.48577430836058966,0.00778344966492972,-0.00778344966492972,0.05376816786348082
2.0,4.5,8.0621799969378,42.2565088639211,0.45,-0.2515660875984622,0.005269919166372705,-0.005269919166372705,0.057593932798288616
2.5,4.5,8.996568140336322,44.774312855625325,0.4666666666666667,-0.28142132820019583,0.008923357033581159,-0.008923357033581159,0.06450428660850488
3.0,4.5,9.60480843382041,42.68398303400394,0.4866666666666667,-0.5034459478596389,0.007331485890528233,-0.007331485890528233,0.06262782241233622
3.5,4.5,9.584852431366656,42.3118766760606,0.49333333333333335,-0.49895733823802857,0.006992740019859389,-0.006992740019859389,0.0656757429594606
4.0,4.5,9.895529654757922,39.137739676588,0.49333333333333335,-0.14761052658630547,0.006882293068268985,-0.006882293068268985,0.06506584600801457
4.5,4.5,9.944251518848489,40.21393961183887,0.49666666666666665,-0.10818935493486492,0.00656637445120678,-0.00656637445120678,0.06302028281914873
5.0,4.5,10.405713903759164,37.90264995001679,0.51,-0.0749651869115695,0.004780254260891514,-0.004780254260891514,0.06183282892078884
0.0,5.0,8.232260497805115,41.050155605529696,0.45,-1.000377855310461,0.004721722636263748,-0.004721722636263748,0.05300843676959627
0.5,5.0,7.351810120335699,41.93661244262424,0.45666666666666667,-1.2449140218010086,0.008303051748883683,-0.008303051748883683,0.053230569929812455
1.0,5.0,8.295626322391257,41.329557310989934,0.4533333333333333,-1.0821342325957062,0.010560819748147432,-0.010560819748147432,0.04950710263064484
1.5,5.0,8.085489785929013,45.00204031786915,0.4533333333333333,-0.6848060487918559,0.008682532589181446,-0.008682532589181446,0.055732927134677146
2.0,5.0,8.939463600091457,44.655844369364694,0.45666666666666667,-0.3799803498811585,0.010068743936861857,-0.010068743936861857,0.05873419391948864
2.5,5.0,9.409037008382555,43.15948182103225,0.47333333333333333,-0.37149306451662767,0.010093233645845356,-0.010093233645845356,0.058781532156898464
3.0,5.0,9.736023021985801,43.18389311825186,0.4866666666666667,-0.5414133377629469,0.010540737007790846,-0.010540737007790846,0.060413005864218994
3.5,5.0,9.977769829701316,42.07879195272499,0.49666666666666665,-0.4059736548974513,0.00797898814063941,-0.00797898814063941,0.06607997813287347
4.0,5.0,10.038087168715748,40.45716036902327,0.5,0.07490098986049532,0.007272425384566239,-0.007272425384566239,0.06430571998924006
4.5,5.0,10.56817202968682,37.81977829714036,0.51,-0.08200645988306121,0.005501561044331804,-0.005501561044331804,0.062224254291028236
5.0,5.0,10.650094497359731,38.43891947537426,0.51,-0.24092310721583488,0.00473543461871484,-0.00473543461871484,0.06282366736829559
