baseline_label,baseline_az_deg,baseline_el_deg,path_label,session_index,gaze_shift_az_deg,gaze_shift_el_deg,gaze_shift_magnitude_deg,effective_center_az_deg,effective_center_el_deg,effective_center_radius_deg,scenario,center_az_deg,center_el_deg,center_displacement_cm,max_orientation_error_deg,median_orientation_error_deg,orientation_error_horizontal_deg,orientation_error_oblique_45_deg,orientation_error_vertical_deg,jacobian_det,jacobian_scale_major,jacobian_scale_minor,patch_mean_displacement_cm,patch_median_displacement_cm,patch_max_displacement_cm,patch_mean_radial_error_cm,patch_mean_abs_tangential_error_cm,patch_max_abs_tangential_error_cm,patch_mean_normalized_error,patch_p95_displacement_cm,patch_corner_displacement_cm,patch_center_displacement_cm
strong_horizontal,5.0,0.0,horizontal,20,10.0,0.0,10.0,15.0,0.0,15.0,exact_distance_minus_5cm,15.0,0.0,1.3397459621556131,7.673861546209082e-13,5.400124791776761e-13,0.0,7.673861546209082e-13,0.0,0.44444444444443243,0.6666666666666665,0.6666666666666488,1.3595020044077348,1.3585903233889363,1.7609017682227133,-1.3595020044077348,4.700780712533939e-17,2.7755575615628914e-16,0.3333333333333333,1.7046337913641318,1.035111308261867,1.3397459621556131
strong_horizontal,5.0,0.0,horizontal,20,10.0,0.0,10.0,15.0,0.0,15.0,exact_distance_plus_5cm,15.0,0.0,1.3397459621556145,7.673861546209082e-13,5.400124791776761e-13,0.0,7.673861546209082e-13,0.0,1.7777777777777295,1.333333333333333,1.3333333333332975,1.3595020044077348,1.358590323388938,1.7609017682227133,1.3595020044077348,9.372666566455534e-17,4.996003610813204e-16,0.33333333333333337,1.704633791364131,1.0351113082618677,1.3397459621556145
strong_horizontal,5.0,0.0,horizontal,20,10.0,0.0,10.0,15.0,0.0,15.0,planar_no_correction,15.0,0.0,0.09224706947959893,0.9929685627911056,0.6996013562221535,0.0,0.9929685627911056,0.0,0.9012202019646907,0.9659252922326723,0.9330123242570654,0.10229682237949822,0.09496218429840111,0.20059438130672047,-0.10199821817818365,0.006674060970052482,0.02070601821955846,0.023904966010058135,0.18480048644261643,0.041771731070356075,0.09224706947959893
strong_horizontal,5.0,0.0,vertical,0,0.0,0.0,0.0,5.0,0.0,5.0,exact_true_distance,5.0,0.0,2.220446049250313e-16,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.0000000000000009,1.0000000000000009,1.0,9.630641865103639e-17,1.1102230246251565e-16,4.002966042486721e-16,8.339624818870238e-18,4.227106870990588e-17,3.121465642018263e-16,6.668652298594944e-17,2.482534153247273e-16,0.0,2.220446049250313e-16
strong_horizontal,5.0,0.0,vertical,0,0.0,0.0,0.0,5.0,0.0,5.0,exact_distance_minus_5cm,5.0,0.0,0.4374433176296201,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,0.4444444444444473,0.666666666666671,0.6666666666666666,0.491913607294367,0.48631856526696726,0.8674395174284654,-0.491913607294367,3.291949963334928e-17,2.7755575615628914e-16,0.33333333333333337,0.7927104450984527,0.3604139331570203,0.4374433176296201
strong_horizontal,5.0,0.0,vertical,0,0.0,0.0,0.0,5.0,0.0,5.0,exact_distance_plus_5cm,5.0,0.0,0.43744331762961974,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333333,0.491913607294367,0.4863185652669673,0.8674395174284653,0.491913607294367,6.365330960452196e-17,4.718447854656915e-16,0.3333333333333333,0.7927104450984525,0.3604139331570202,0.43744331762961974
strong_horizontal,5.0,0.0,vertical,0,0.0,0.0,0.0,5.0,0.0,5.0,planar_no_correction,5.0,0.0,0.0033330138931129127,0.10922103609269129,0.07693723186263668,0.0,0.10922103609269129,0.0,0.9886263350020031,0.996194112239044,0.9924033106158081,0.0066541338322842775,0.004367099634035951,0.024525418178760035,-0.006525015828534744,0.0011081637501056754,0.005505511566598483,0.003574137035358158,0.01925598800117473,0.0018645947205953688,0.0033330138931129127
strong_horizontal,5.0,0.0,vertical,1,0.0,0.5,0.5,5.0,0.5,5.024937810560445,exact_true_distance,5.0,0.5,2.220446049250313e-16,5.684341886080802e-14,2.842170943040401e-14,4.263256414560601e-14,1.4210854715202004e-14,0.0,1.0000000000000007,1.0000000000000009,0.9999999999999998,9.54157261252753e-17,5.551115123125783e-17,4.965068306494546e-16,1.918939287957262e-17,4.183403671314436e-17,4.037237054320749e-16,6.68374870546936e-17,2.482534153247273e-16,0.0,2.220446049250313e-16
strong_horizontal,5.0,0.0,vertical,1,0.0,0.5,0.5,5.0,0.5,5.024937810560445,exact_distance_minus_5cm,5.0,0.5,0.4396307371616946,2.2737367544323206e-13,1.3500311979441904e-13,5.684341886080802e-14,1.5631940186722204e-13,0.0,0.44444444444444736,0.666666666666671,0.6666666666666667,0.49368695606652147,0.49033269522044065,0.8864954731262806,-0.49368695606652147,3.7800666820363145e-17,3.3306690738754696e-16,0.33333333333333337,0.7931535102896187,0.318067805654523,0.4396307371616946
strong_horizontal,5.0,0.0,vertical,1,0.0,0.5,0.5,5.0,0.5,5.024937810560445,exact_distance_plus_5cm,5.0,0.5,0.43963073716169426,2.2737367544323206e-13,1.3500311979441904e-13,5.684341886080802e-14,1.5631940186722204e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333335,0.4936869560665215,0.49033269522044054,0.8864954731262805,0.4936869560665215,7.441664443762017e-17,7.771561172376096e-16,0.33333333333333337,0.7931535102896184,0.3180678056545233,0.43963073716169426
strong_horizontal,5.0,0.0,vertical,1,0.0,0.5,0.5,5.0,0.5,5.024937810560445,planar_no_correction,5.0,0.5,0.003370807627633456,0.13102735434861756,0.07395940900534015,0.04374201307223302,0.08524175669842293,0.0,0.9885510489336785,0.9961565578218738,0.9923651469957443,0.0067171158648491784,0.004472172097015052,0.026018764205045602,-0.006580949524452052,0.001141184265049742,0.006518616612109059,0.0035982176369208463,0.01937939408521636,0.0012814725093199554,0.003370807627633456
strong_horizontal,5.0,0.0,vertical,2,0.0,1.0,1.0,5.0,1.0,5.0990195135927845,exact_true_distance,5.0,1.0,2.220446049250313e-16,8.526512829121202e-14,4.973799150320701e-14,8.526512829121202e-14,2.842170943040401e-14,0.0,1.0000000000000018,1.0000000000000016,1.0000000000000002,9.735668311543138e-17,1.1102230246251565e-16,4.965068306494546e-16,4.677167275259618e-18,4.333290164378377e-17,3.137146392206502e-16,6.666639474291826e-17,2.482534153247273e-16,1.1102230246251565e-16,2.220446049250313e-16
strong_horizontal,5.0,0.0,vertical,2,0.0,1.0,1.0,5.0,1.0,5.0990195135927845,exact_distance_minus_5cm,5.0,1.0,0.44612995958628526,1.9895196601282805e-13,1.2789769243681803e-13,0.0,1.8474111129762605e-13,0.0,0.44444444444444736,0.666666666666671,0.6666666666666667,0.49899248773595084,0.4954113777471314,0.9073575546690203,-0.49899248773595084,3.412895585812312e-17,2.7755575615628914e-16,0.33333333333333337,0.7968367665467831,0.2762286845013597,0.44612995958628526
strong_horizontal,5.0,0.0,vertical,2,0.0,1.0,1.0,5.0,1.0,5.0990195135927845,exact_distance_plus_5cm,5.0,1.0,0.44612995958628493,1.9895196601282805e-13,1.2789769243681803e-13,0.0,1.8474111129762605e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333335,0.49899248773595084,0.49541137774713156,0.90735755466902,0.49899248773595084,6.556037027293667e-17,4.996003610813204e-16,0.33333333333333337,0.7968367665467829,0.2762286845013598,0.44612995958628493
strong_horizontal,5.0,0.0,vertical,2,0.0,1.0,1.0,5.0,1.0,5.0990195135927845,planar_no_correction,5.0,1.0,0.003487568368463184,0.1530062485308008,0.06405249650525491,0.08747065097679751,0.056878806517289604,0.0,0.9883252136612062,0.9960484165411073,0.9922461571630012,0.006907161849178819,0.004718277747211845,0.02776360562813723,-0.006749904063640959,0.0012383947161911256,0.007632736586222835,0.0036704616791936773,0.019605735268975088,0.0008386949536840413,0.003487568368463184
strong_horizontal,5.0,0.0,vertical,3,0.0,1.5,1.5,5.0,1.5,5.220153254455275,exact_true_distance,5.0,1.5,2.220446049250313e-16,5.684341886080802e-14,2.842170943040401e-14,0.0,2.842170943040401e-14,0.0,1.000000000000003,1.0000000000000022,1.0000000000000009,9.608043183287807e-17,5.551115123125783e-17,4.965068306494546e-16,1.3295823287440042e-17,4.2142925709955786e-17,4.037237054320749e-16,6.580415375290743e-17,2.482534153247273e-16,1.1102230246251565e-16,2.220446049250313e-16
strong_horizontal,5.0,0.0,vertical,3,0.0,1.5,1.5,5.0,1.5,5.220153254455275,exact_distance_minus_5cm,5.0,1.5,0.4567608040153954,1.7053025658242404e-13,5.684341886080802e-14,1.1368683772161603e-13,1.5631940186722204e-13,0.0,0.4444444444444488,0.6666666666666713,0.6666666666666685,0.5077860369307091,0.5093505814776366,0.9299165983291869,-0.5077860369307091,3.783368951592011e-17,3.3306690738754696e-16,0.33333333333333337,0.8049461984985142,0.2351349628787563,0.4567608040153954
strong_horizontal,5.0,0.0,vertical,3,0.0,1.5,1.5,5.0,1.5,5.220153254455275,exact_distance_plus_5cm,5.0,1.5,0.4567608040153951,1.7053025658242404e-13,5.684341886080802e-14,1.1368683772161603e-13,1.5631940186722204e-13,0.0,1.777777777777795,1.3333333333333426,1.333333333333337,0.5077860369307091,0.5093505814776361,0.9299165983291865,0.5077860369307091,7.459414142623886e-17,7.771561172376096e-16,0.33333333333333337,0.8049461984985142,0.2351349628787561,0.4567608040153951
strong_horizontal,5.0,0.0,vertical,3,0.0,1.5,1.5,5.0,1.5,5.220153254455275,planar_no_correction,5.0,1.5,0.0036928984917721334,0.17622369844548302,0.06546971579449945,0.1311725427606234,0.024127823219046718,0.0,0.9879488979751068,0.9958830676010385,0.9920330309008625,0.007227571741591624,0.005161986246714163,0.029778384366141646,-0.007035333023789213,0.0014022001140401312,0.008853143140959262,0.0037908841797452617,0.019905077656704705,0.0005161211193726759,0.0036928984917721334
strong_horizontal,5.0,0.0,vertical,4,0.0,2.0,2.0,5.0,2.0,5.385164807134504,exact_true_distance,5.0,2.0,2.220446049250313e-16,1.9895196601282805e-13,7.815970093361102e-14,1.7053025658242404e-13,0.0,0.0,1.0000000000000044,1.0000000000000042,1.0000000000000002,1.0153637530409464e-16,5.551115123125783e-17,4.965068306494546e-16,1.0130593652471908e-17,4.407358800747669e-17,3.1398951717666784e-16,6.54568992347481e-17,2.482534153247273e-16,0.0,2.220446049250313e-16
strong_horizontal,5.0,0.0,vertical,4,0.0,2.0,2.0,5.0,2.0,5.385164807134504,exact_distance_minus_5cm,5.0,2.0,0.47124994588991825,1.9895196601282805e-13,7.815970093361102e-14,1.1368683772161603e-13,1.7053025658242404e-13,0.0,0.4444444444444483,0.6666666666666711,0.6666666666666681,0.5199918437896986,0.5269255220913716,0.9540656380837882,-0.5199918437896986,3.8690215681928885e-17,3.885780586188048e-16,0.33333333333333337,0.8186734184415938,0.1952249329489127,0.47124994588991825
strong_horizontal,5.0,0.0,vertical,4,0.0,2.0,2.0,5.0,2.0,5.385164807134504,exact_distance_plus_5cm,5.0,2.0,0.4712499458899179,1.9895196601282805e-13,7.815970093361102e-14,1.1368683772161603e-13,1.7053025658242404e-13,0.0,1.777777777777793,1.3333333333333421,1.3333333333333361,0.5199918437896986,0.526925522091371,0.9540656380837883,0.5199918437896986,7.387176996093025e-17,7.216449660063518e-16,0.3333333333333333,0.8186734184415939,0.19522493294891244,0.4712499458899179
strong_horizontal,5.0,0.0,vertical,4,0.0,2.0,2.0,5.0,2.0,5.385164807134504,planar_no_correction,5.0,2.0,0.00400114877396551,0.20194891312911523,0.08730273258359489,0.17483432589693848,0.013016209120848998,0.0,0.9874222165029651,0.9956815197487041,0.9917048744182542,0.00768384441909468,0.00572848714626992,0.0320812515422891,-0.007442968747848079,0.0016313444316498704,0.010184109240538145,0.0039595375599084225,0.02070082540458333,0.00029376348513463163,0.00400114877396551
strong_horizontal,5.0,0.0,vertical,5,0.0,2.5,2.5,5.0,2.5,5.5901699437494745,exact_true_distance,5.0,2.5,2.482534153247273e-16,3.410605131648481e-13,1.7053025658242404e-13,3.126388037344441e-13,2.2737367544323206e-13,0.0,1.0000000000000044,1.0000000000000053,0.9999999999999991,1.0067568112370763e-16,5.551115123125783e-17,4.965068306494546e-16,8.122144953183947e-18,4.576084605518821e-17,4.037237054320749e-16,6.49441345558575e-17,2.482534153247273e-16,0.0,2.482534153247273e-16
strong_horizontal,5.0,0.0,vertical,5,0.0,2.5,2.5,5.0,2.5,5.5901699437494745,exact_distance_minus_5cm,5.0,2.5,0.4892631025345735,2.8421709430404007e-13,1.2079226507921703e-13,2.4158453015843406e-13,0.0,0.0,0.4444444444444483,0.6666666666666715,0.6666666666666676,0.5354990338129108,0.5482957486545956,0.9797014653683586,-0.5354990338129108,4.247750607861828e-17,3.3306690738754696e-16,0.33333333333333337,0.8403515049589874,0.15736825437682442,0.4892631025345735
strong_horizontal,5.0,0.0,vertical,5,0.0,2.5,2.5,5.0,2.5,5.5901699437494745,exact_distance_plus_5cm,5.0,2.5,0.4892631025345731,2.8421709430404007e-13,1.2079226507921703e-13,2.4158453015843406e-13,0.0,0.0,1.777777777777793,1.333333333333343,1.3333333333333353,0.5354990338129108,0.5482957486545956,0.9797014653683583,0.5354990338129108,8.398703439372304e-17,7.771561172376096e-16,0.33333333333333337,0.8403515049589872,0.1573682543768243,0.4892631025345731
strong_horizontal,5.0,0.0,vertical,5,0.0,2.5,2.5,5.0,2.5,5.5901699437494745,planar_no_correction,5.0,2.5,0.004429430313962211,0.230917258331516,0.1091333631436271,0.21844265049446676,0.05455895154462098,0.0,0.9867453296745279,0.9954687121295512,0.9912369094591008,0.008283668874776341,0.006400072574845998,0.034690043783299374,-0.007980783163653972,0.0019289109788443572,0.011629048625458998,0.00417655172036588,0.02216019600567369,0.00015191899367293023,0.004429430313962211
strong_horizontal,5.0,0.0,vertical,6,0.0,3.0,3.0,5.0,3.0,5.830951894845301,exact_true_distance,5.0,3.0,2.482534153247273e-16,1.7053025658242404e-13,8.526512829121202e-14,1.5631940186722204e-13,7.105427357601002e-14,0.0,1.0000000000000018,1.0000000000000022,0.9999999999999996,1.1551631649808039e-16,1.1102230246251565e-16,4.965068306494546e-16,1.443921403823276e-17,5.1101306764373893e-17,3.481226313423064e-16,6.874165683645218e-17,3.1401849173675503e-16,0.0,2.482534153247273e-16
strong_horizontal,5.0,0.0,vertical,6,0.0,3.0,3.0,5.0,3.0,5.830951894845301,exact_distance_minus_5cm,5.0,3.0,0.5104376698914093,2.5579538487363607e-13,1.6342482922482304e-13,0.0,2.4158453015843406e-13,0.0,0.4444444444444465,0.6666666666666708,0.6666666666666655,0.5541560755267421,0.5706564618195912,1.0067257759574826,-0.554156075526742,4.406053154688028e-17,3.885780586188048e-16,0.33333333333333337,0.8633478080636132,0.12343534874250395,0.5104376698914093
strong_horizontal,5.0,0.0,vertical,6,0.0,3.0,3.0,5.0,3.0,5.830951894845301,exact_distance_plus_5cm,5.0,3.0,0.510437669891409,2.5579538487363607e-13,1.6342482922482304e-13,0.0,2.4158453015843406e-13,0.0,1.7777777777777857,1.3333333333333417,1.333333333333331,0.554156075526742,0.5706564618195917,1.0067257759574828,0.5541560755267421,8.503756889612898e-17,7.216449660063518e-16,0.33333333333333337,0.863347808063613,0.12343534874250384,0.510437669891409
strong_horizontal,5.0,0.0,vertical,6,0.0,3.0,3.0,5.0,3.0,5.830951894845301,planar_no_correction,5.0,3.0,0.0049957512770779575,0.2652110250359385,0.13090598262644448,0.26198418350344355,0.10050670054296518,0.0,0.9859184436728187,0.9952672137073717,0.990606773833402,0.009036896986648925,0.0071607792064475395,0.03762235308710639,-0.008658924845574121,0.002294449087688407,0.013190651864799213,0.004442188234299742,0.02394992459473092,7.158927813007946e-05,0.0049957512770779575
strong_horizontal,5.0,0.0,vertical,7,0.0,3.5,3.5,5.0,3.5,6.103277807866851,exact_true_distance,5.0,3.5,2.220446049250313e-16,1.9895196601282805e-13,7.815970093361102e-14,1.5631940186722204e-13,0.0,0.0,0.999999999999999,1.0000000000000016,0.9999999999999974,1.0635636965000916e-16,5.551115123125783e-17,7.021666937153402e-16,9.034776262743604e-18,4.9925815249316796e-17,4.037237054320749e-16,6.379470062243525e-17,2.482534153247273e-16,0.0,2.220446049250313e-16
strong_horizontal,5.0,0.0,vertical,7,0.0,3.5,3.5,5.0,3.5,6.103277807866851,exact_distance_minus_5cm,5.0,3.5,0.5344100938037016,2.5579538487363607e-13,1.6342482922482304e-13,0.0,2.4158453015843406e-13,0.0,0.4444444444444465,0.6666666666666708,0.6666666666666655,0.5757628233664492,0.5961356604931514,1.0350459500535423,-0.5757628233664492,4.859702434901832e-17,3.3306690738754696e-16,0.33333333333333337,0.8905202088983598,0.0975782656279865,0.5344100938037016
strong_horizontal,5.0,0.0,vertical,7,0.0,3.5,3.5,5.0,3.5,6.103277807866851,exact_distance_plus_5cm,5.0,3.5,0.5344100938037014,2.5579538487363607e-13,1.6342482922482304e-13,0.0,2.4158453015843406e-13,0.0,1.7777777777777857,1.3333333333333417,1.333333333333331,0.5757628233664492,0.5961356604931518,1.035045950053542,0.5757628233664492,9.676888149274072e-17,7.771561172376096e-16,0.3333333333333333,0.8905202088983595,0.09757826562798645,0.5344100938037014
strong_horizontal,5.0,0.0,vertical,7,0.0,3.5,3.5,5.0,3.5,6.103277807866851,planar_no_correction,5.0,3.5,0.0057178229229843955,0.3054456129108303,0.15271296229830966,0.3054456129108303,0.15086637716345308,0.0,0.9849418103713823,0.995091452100087,0.9898002925185575,0.009955481501388924,0.008168672293800302,0.04089565077677899,-0.009489622480935473,0.0027320206254377237,0.014871012525468488,0.004756907978589102,0.026362870910394846,3.532699698472182e-05,0.0057178229229843955
strong_horizontal,5.0,0.0,vertical,8,0.0,4.0,4.0,5.0,4.0,6.4031242374328485,exact_true_distance,5.0,4.0,3.1401849173675503e-16,3.410605131648481e-13,1.5631940186722204e-13,3.410605131648481e-13,1.7053025658242404e-13,0.0,1.0000000000000018,1.0000000000000036,0.9999999999999982,1.2820043543645612e-16,1.1102230246251565e-16,4.965068306494546e-16,1.1156925428318746e-17,5.992545136218806e-17,3.481226313423064e-16,7.123801513731984e-17,3.1401849173675503e-16,0.0,3.1401849173675503e-16
strong_horizontal,5.0,0.0,vertical,8,0.0,4.0,4.0,5.0,4.0,6.4031242374328485,exact_distance_minus_5cm,5.0,4.0,0.5608353767286972,1.4210854715202004e-13,8.526512829121202e-14,0.0,1.1368683772161603e-13,0.0,0.4444444444444483,0.666666666666671,0.6666666666666682,0.6000619782060506,0.6203235832618204,1.0645755218636965,-0.6000619782060506,5.1156283254683093e-17,3.885780586188048e-16,0.33333333333333337,0.9166291783775038,0.08727532464108795,0.5608353767286972
strong_horizontal,5.0,0.0,vertical,8,0.0,4.0,4.0,5.0,4.0,6.4031242374328485,exact_distance_plus_5cm,5.0,4.0,0.5608353767286969,1.4210854715202004e-13,8.526512829121202e-14,0.0,1.1368683772161603e-13,0.0,1.777777777777793,1.333333333333342,1.3333333333333364,0.6000619782060506,0.620323583261821,1.0645755218636959,0.6000619782060506,9.981522515787072e-17,7.216449660063518e-16,0.33333333333333337,0.9166291783775042,0.08727532464108789,0.5608353767286969
strong_horizontal,5.0,0.0,vertical,8,0.0,4.0,4.0,5.0,4.0,6.4031242374328485,planar_no_correction,5.0,4.0,0.006612678482317543,0.3516492132256275,0.17450224216100452,0.3488136519299019,0.20564551487885296,0.0,0.9838157272575083,0.9949463320541767,0.9888128591080002,0.01105335399790006,0.009247707746286278,0.0445274316104918,-0.010487037858543472,0.0032423747080070962,0.016671739784029735,0.005121456580829544,0.028767174132084985,2.658612411438055e-05,0.006612678482317543
strong_horizontal,5.0,0.0,vertical,9,0.0,4.5,4.5,5.0,4.5,6.726812023536855,exact_true_distance,5.0,4.5,2.220446049250313e-16,3.410605131648481e-13,2.2737367544323206e-13,0.0,3.268496584496461e-13,0.0,0.9999999999999907,1.0000000000000009,0.9999999999999898,1.2039739134406424e-16,1.1102230246251565e-16,8.95090418262362e-16,9.649396788257354e-18,6.001661864913011e-17,4.551186444024067e-16,6.617364971607377e-17,4.440892098500626e-16,0.0,2.220446049250313e-16
strong_horizontal,5.0,0.0,vertical,9,0.0,4.5,4.5,5.0,4.5,6.726812023536855,exact_distance_minus_5cm,5.0,4.5,0.5893987426041896,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,0.44444444444444275,0.666666666666671,0.6666666666666599,0.6267429126875216,0.6483845706788534,1.0952343973413765,-0.6267429126875216,5.722007572633076e-17,3.3306690738754696e-16,0.33333333333333337,0.946092696397713,0.0975782656279865,0.5893987426041896
strong_horizontal,5.0,0.0,vertical,9,0.0,4.5,4.5,5.0,4.5,6.726812023536855,exact_distance_plus_5cm,5.0,4.5,0.5893987426041895,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,1.777777777777771,1.333333333333342,1.3333333333333197,0.6267429126875216,0.6483845706788537,1.095234397341376,0.6267429126875216,1.1462177627822483e-16,6.106226635438361e-16,0.3333333333333334,0.9460926963977131,0.09757826562798645,0.5893987426041895
strong_horizontal,5.0,0.0,vertical,9,0.0,4.5,4.5,5.0,4.5,6.726812023536855,planar_no_correction,5.0,4.5,0.007696861687335428,0.4038719595729816,0.19626113290290448,0.39207504318096653,0.26485224618062375,0.0,0.9825405373416759,0.9948300742726198,0.9876465968925098,0.012346190516077927,0.010481982719608963,0.04853535376776784,-0.011667037549387605,0.0038230558087729823,0.018594055967304637,0.0055369166778127124,0.031596770696951,3.532699698472182e-05,0.007696861687335428
strong_horizontal,5.0,0.0,vertical,10,0.0,5.0,5.0,5.0,5.0,7.0710678118654755,exact_true_distance,5.0,5.0,3.1401849173675503e-16,1.0516032489249483e-12,4.689582056016661e-13,9.521272659185342e-13,1.4210854715202004e-13,0.0,0.9999999999999907,1.0000000000000053,0.9999999999999853,1.4653411899992717e-16,1.1102230246251565e-16,4.965068306494546e-16,5.958607206176701e-18,7.078907771208141e-17,3.481226313423064e-16,7.512522924000489e-17,4.440892098500626e-16,0.0,3.1401849173675503e-16
strong_horizontal,5.0,0.0,vertical,10,0.0,5.0,5.0,5.0,5.0,7.0710678118654755,exact_distance_minus_5cm,5.0,5.0,0.6198209475901588,6.821210263296962e-13,2.4868995751603507e-13,4.831690603168681e-13,1.1368683772161603e-13,0.0,0.44444444444444464,0.6666666666666718,0.6666666666666617,0.655480341701698,0.6754581829283527,1.1269488758738835,-0.655480341701698,5.8990917775573e-17,3.885780586188048e-16,0.33333333333333337,0.9761236811399419,0.12343534874250395,0.6198209475901588
strong_horizontal,5.0,0.0,vertical,10,0.0,5.0,5.0,5.0,5.0,7.0710678118654755,exact_distance_plus_5cm,5.0,5.0,0.6198209475901584,6.821210263296962e-13,2.4868995751603507e-13,4.831690603168681e-13,1.1368683772161603e-13,0.0,1.7777777777777786,1.3333333333333437,1.3333333333333235,0.655480341701698,0.6754581829283527,1.1269488758738828,0.655480341701698,1.1558769012326604e-16,7.216449660063518e-16,0.3333333333333333,0.9761236811399413,0.12343534874250384,0.6198209475901584
strong_horizontal,5.0,0.0,vertical,10,0.0,5.0,5.0,5.0,5.0,7.0710678118654755,planar_no_correction,5.0,5.0,0.008986826306138094,0.4615614737453768,0.2179688806748743,0.4352165628577609,0.32849528786866244,0.0,0.9811166290530706,0.9947379909920465,0.9863065831783591,0.013850996155138013,0.011967128718248373,0.052937360468695425,-0.013046858628591122,0.004459919421670212,0.020638879025215568,0.006004444141578105,0.03488910872399468,7.158927813007946e-05,0.008986826306138094
strong_horizontal,5.0,0.0,vertical,11,0.0,5.5,5.5,5.0,5.5,7.433034373659253,exact_true_distance,5.0,5.5,3.1401849173675503e-16,1.7053025658242404e-13,1.1368683772161603e-13,0.0,1.4210854715202004e-13,0.0,1.0000000000000073,1.0000000000000064,1.0000000000000009,1.3987257260935636e-16,1.1102230246251565e-16,9.155133597044475e-16,1.7217696804600085e-17,6.955887895677163e-17,6.206713429497909e-16,6.926768888358299e-17,4.440892098500626e-16,0.0,3.1401849173675503e-16
strong_horizontal,5.0,0.0,vertical,11,0.0,5.5,5.5,5.0,5.5,7.433034373659253,exact_distance_minus_5cm,5.0,5.5,0.6518591526611012,1.4210854715202004e-13,8.526512829121202e-14,0.0,1.1368683772161603e-13,0.0,0.4444444444444483,0.666666666666671,0.6666666666666682,0.6859840979775398,0.705079016191876,1.1596515256917674,-0.6859840979775398,6.662328828617648e-17,4.440892098500626e-16,0.33333333333333337,1.0095695010376227,0.15736825437682442,0.6518591526611012
strong_horizontal,5.0,0.0,vertical,11,0.0,5.5,5.5,5.0,5.5,7.433034373659253,exact_distance_plus_5cm,5.0,5.5,0.6518591526611006,1.4210854715202004e-13,8.526512829121202e-14,0.0,1.1368683772161603e-13,0.0,1.777777777777793,1.333333333333342,1.3333333333333364,0.6859840979775398,0.705079016191876,1.1596515256917674,0.6859840979775398,1.3319704252901752e-16,7.771561172376096e-16,0.3333333333333333,1.0095695010376227,0.1573682543768243,0.6518591526611006
strong_horizontal,5.0,0.0,vertical,11,0.0,5.5,5.5,5.0,5.5,7.433034373659253,planar_no_correction,5.0,5.5,0.010499297892509245,0.5248438128785011,0.23984230850899735,0.4782250248820219,0.39658392500464856,0.0,0.9795444361212693,0.9946649911000736,0.9847983440514163,0.015585637584701445,0.013503973174691907,0.05775177719356226,-0.014644746918510117,0.005156027246480388,0.02280689089869922,0.006524872393439325,0.03850445457496378,0.00015191899367293023,0.010499297892509245
strong_horizontal,5.0,0.0,vertical,12,0.0,6.0,6.0,5.0,6.0,7.810249675906654,exact_true_distance,5.0,6.0,2.220446049250313e-16,3.979039320256561e-13,1.5631940186722204e-13,3.126388037344441e-13,0.0,0.0,0.9999999999999962,1.000000000000002,0.9999999999999942,1.7133528521430748e-16,2.220446049250313e-16,9.155133597044475e-16,2.4851162265582845e-17,8.203848426503182e-17,6.027983945225152e-16,8.025837807904321e-17,4.577566798522237e-16,0.0,2.220446049250313e-16
strong_horizontal,5.0,0.0,vertical,12,0.0,6.0,6.0,5.0,6.0,7.810249675906654,exact_distance_minus_5cm,5.0,6.0,0.6853050859324562,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.4444444444444502,0.666666666666671,0.666666666666671,0.7180149487220922,0.7356484799641249,1.1932809553366215,-0.7180149487220922,6.956230819074635e-17,4.440892098500626e-16,0.33333333333333337,1.0433499351261364,0.1952249329489127,0.6853050859324562
strong_horizontal,5.0,0.0,vertical,12,0.0,6.0,6.0,5.0,6.0,7.810249675906654,exact_distance_plus_5cm,5.0,6.0,0.6853050859324562,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777778005,1.333333333333342,1.333333333333342,0.7180149487220922,0.7356484799641253,1.1932809553366215,0.7180149487220922,1.3677174932305896e-16,7.771561172376096e-16,0.3333333333333333,1.0433499351261375,0.19522493294891244,0.6853050859324562
strong_horizontal,5.0,0.0,vertical,12,0.0,6.0,6.0,5.0,6.0,7.810249675906654,planar_no_correction,5.0,6.0,0.012251505051267942,0.5939845232788628,0.26143058756520077,0.5210872850424835,0.4691279934921937,0.0,0.9778244374441074,0.9946066581363421,0.9831267762437058,0.017568541107576698,0.015316810077881122,0.06299738409143066,-0.016479687209402547,0.0059137454151349435,0.025098593269568592,0.007098675370951882,0.042896995934917866,0.00029376348513463163,0.012251505051267942
